#Global detector geometry and transforamtion; lengths given in cm
Gtype 1
Gr1_inner 50
Gr1_outer 262
Gr2_inner 50
Gr2_outer 262
Gdz 100
Gx0 0
Gy0 0
Gz0 400
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 5.535
Gtower_dy 5.535
Gtower_dz 100
# Layer settings for tower and longitudinal segmentation
nlayerspertowerseg 10
thickness_absorber 1.6
thickness_scintillator 0.4
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 0	4	54	0	-243.54	33.21	0	5.535	5.535	100	0	0	0
Tower 0	4	55	0	-243.54	38.745	0	5.535	5.535	100	0	0	0
Tower 0	4	56	0	-243.54	44.28	0	5.535	5.535	100	0	0	0
Tower 0	4	57	0	-243.54	49.815	0	5.535	5.535	100	0	0	0
Tower 0	4	58	0	-243.54	55.35	0	5.535	5.535	100	0	0	0
Tower 0	4	59	0	-243.54	60.885	0	5.535	5.535	100	0	0	0
Tower 0	4	60	0	-243.54	66.42	0	5.535	5.535	100	0	0	0
Tower 0	4	61	0	-243.54	71.955	0	5.535	5.535	100	0	0	0
Tower 0	4	62	0	-243.54	77.49	0	5.535	5.535	100	0	0	0
Tower 0	4	63	0	-243.54	83.025	0	5.535	5.535	100	0	0	0
Tower 0	5	30	0	-238.005	-99.63	0	5.535	5.535	100	0	0	0
Tower 0	5	31	0	-238.005	-94.095	0	5.535	5.535	100	0	0	0
Tower 0	5	32	0	-238.005	-88.56	0	5.535	5.535	100	0	0	0
Tower 0	5	33	0	-238.005	-83.025	0	5.535	5.535	100	0	0	0
Tower 0	5	34	0	-238.005	-77.49	0	5.535	5.535	100	0	0	0
Tower 0	5	35	0	-238.005	-71.955	0	5.535	5.535	100	0	0	0
Tower 0	5	36	0	-238.005	-66.42	0	5.535	5.535	100	0	0	0
Tower 0	5	37	0	-238.005	-60.885	0	5.535	5.535	100	0	0	0
Tower 0	5	38	0	-238.005	-55.35	0	5.535	5.535	100	0	0	0
Tower 0	5	39	0	-238.005	-49.815	0	5.535	5.535	100	0	0	0
Tower 0	5	40	0	-238.005	-44.28	0	5.535	5.535	100	0	0	0
Tower 0	5	41	0	-238.005	-38.745	0	5.535	5.535	100	0	0	0
Tower 0	5	42	0	-238.005	-33.21	0	5.535	5.535	100	0	0	0
Tower 0	5	43	0	-238.005	-27.675	0	5.535	5.535	100	0	0	0
Tower 0	5	44	0	-238.005	-22.14	0	5.535	5.535	100	0	0	0
Tower 0	5	45	0	-238.005	-16.605	0	5.535	5.535	100	0	0	0
Tower 0	5	46	0	-238.005	-11.07	0	5.535	5.535	100	0	0	0
Tower 0	5	47	0	-238.005	-5.535	0	5.535	5.535	100	0	0	0
Tower 0	5	48	0	-238.005	0	0	5.535	5.535	100	0	0	0
Tower 0	5	49	0	-238.005	5.535	0	5.535	5.535	100	0	0	0
Tower 0	5	50	0	-238.005	11.07	0	5.535	5.535	100	0	0	0
Tower 0	5	51	0	-238.005	16.605	0	5.535	5.535	100	0	0	0
Tower 0	5	52	0	-238.005	22.14	0	5.535	5.535	100	0	0	0
Tower 0	5	53	0	-238.005	27.675	0	5.535	5.535	100	0	0	0
Tower 0	5	54	0	-238.005	33.21	0	5.535	5.535	100	0	0	0
Tower 0	5	55	0	-238.005	38.745	0	5.535	5.535	100	0	0	0
Tower 0	5	56	0	-238.005	44.28	0	5.535	5.535	100	0	0	0
Tower 0	5	57	0	-238.005	49.815	0	5.535	5.535	100	0	0	0
Tower 0	5	58	0	-238.005	55.35	0	5.535	5.535	100	0	0	0
Tower 0	5	59	0	-238.005	60.885	0	5.535	5.535	100	0	0	0
Tower 0	5	60	0	-238.005	66.42	0	5.535	5.535	100	0	0	0
Tower 0	5	61	0	-238.005	71.955	0	5.535	5.535	100	0	0	0
Tower 0	5	62	0	-238.005	77.49	0	5.535	5.535	100	0	0	0
Tower 0	5	63	0	-238.005	83.025	0	5.535	5.535	100	0	0	0
Tower 0	5	64	0	-238.005	88.56	0	5.535	5.535	100	0	0	0
Tower 0	5	65	0	-238.005	94.095	0	5.535	5.535	100	0	0	0
Tower 0	5	66	0	-238.005	99.63	0	5.535	5.535	100	0	0	0
Tower 0	6	28	0	-232.47	-110.7	0	5.535	5.535	100	0	0	0
Tower 0	6	29	0	-232.47	-105.165	0	5.535	5.535	100	0	0	0
Tower 0	6	30	0	-232.47	-99.63	0	5.535	5.535	100	0	0	0
Tower 0	6	31	0	-232.47	-94.095	0	5.535	5.535	100	0	0	0
Tower 0	6	32	0	-232.47	-88.56	0	5.535	5.535	100	0	0	0
